seconds,clock,member,playerControlled,phase,cell,x,y,destination,stuck,reservationBlocker,movementBlocker,intent,location,interaction,status,pathIndex,pathLength,seat,interactionPhase,termination,staticHere
35.891940,2000-01-03T09:17:00,mother,False,Navigating,"(8,9)",-0.583519,7.847311,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
35.892040,2000-01-03T09:17:00,older_sister,False,Navigating,"(4,8)",-3.456193,5.728100,"(4,7)",0.000000,"","","empty-office-wander:older_sister:3",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True
35.892140,2000-01-03T09:17:00,player,True,Navigating,"(9,4)",4.433912,6.227491,"(9,3)",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.007660,2000-01-03T09:17:00,father,False,Navigating,"(4,4)",0.157773,3.921113,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
36.007800,2000-01-03T09:17:00,mother,False,Navigating,"(8,9)",-0.687870,7.899487,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.007970,2000-01-03T09:17:00,older_sister,False,Navigating,"(4,8)",-3.351843,5.675925,"(4,7)",0.000000,"","","empty-office-wander:older_sister:3",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True
36.008050,2000-01-03T09:17:00,player,True,Navigating,"(9,4)",4.538263,6.175316,"(9,3)",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.124050,2000-01-03T09:17:00,father,False,Navigating,"(4,4)",0.262137,3.868931,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
36.124190,2000-01-03T09:17:00,mother,False,Navigating,"(8,9)",-0.792235,7.951669,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.124360,2000-01-03T09:17:00,older_sister,False,Navigating,"(4,8)",-3.247478,5.623743,"(4,7)",0.000000,"","","empty-office-wander:older_sister:3",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True
36.124440,2000-01-03T09:17:00,player,True,Navigating,"(9,4)",4.642628,6.123134,"(9,3)",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.239700,2000-01-03T09:18:00,father,False,Navigating,"(4,4)",0.366488,3.816755,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
36.239850,2000-01-03T09:18:00,mother,False,Navigating,"(8,9)",-0.896585,8.003843,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.239930,2000-01-03T09:18:00,older_sister,False,Navigating,"(4,8)",-3.143128,5.571567,"(4,7)",0.000000,"","","empty-office-wander:older_sister:3",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True
36.240010,2000-01-03T09:18:00,player,True,Navigating,"(9,4)",4.746979,6.070959,"(9,3)",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.356290,2000-01-03T09:18:00,father,False,Navigating,"(4,3)",0.470838,3.764580,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
36.356450,2000-01-03T09:18:00,mother,False,Navigating,"(8,9)",-1.000935,8.056020,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.356530,2000-01-03T09:18:00,older_sister,False,Navigating,"(4,7)",-3.039234,5.519619,"(4,7)",0.000000,"","","empty-office-wander:older_sister:3",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True
36.356620,2000-01-03T09:18:00,player,True,Navigating,"(9,4)",4.851329,6.018783,"(9,3)",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.458070,2000-01-03T09:18:00,father,False,Navigating,"(4,3)",0.560281,3.719858,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
36.458220,2000-01-03T09:18:00,mother,False,Navigating,"(8,9)",-1.090377,8.100743,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.458300,2000-01-03T09:18:00,older_sister,False,Navigating,"(4,7)",-2.957936,5.478970,"(4,7)",0.000000,"","","empty-office-wander:older_sister:3",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True
36.458380,2000-01-03T09:18:00,player,True,Navigating,"(9,3)",4.940679,5.974107,"(9,3)",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.571780,2000-01-03T09:18:00,father,False,Navigating,"(4,3)",0.664631,3.667683,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
36.571980,2000-01-03T09:18:00,mother,False,Navigating,"(8,9)",-1.194728,8.152920,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.572070,2000-01-03T09:18:00,older_sister,False,Navigating,"(4,7)",-2.881521,5.440762,"(4,7)",0.000000,"","","empty-office-wander:older_sister:3",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True
36.572150,2000-01-03T09:18:00,player,True,Navigating,"(9,3)",5.037422,5.925735,"(9,3)",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.672210,2000-01-03T09:18:00,father,False,Navigating,"(4,3)",0.754074,3.622962,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
36.672370,2000-01-03T09:18:00,mother,False,Navigating,"(8,9)",-1.284171,8.197643,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.672530,2000-01-03T09:18:00,older_sister,False,Navigating,"(4,7)",-2.831031,5.415516,"(4,7)",0.000000,"","","empty-office-wander:older_sister:3",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True
36.672620,2000-01-03T09:18:00,player,True,Navigating,"(9,3)",5.105109,5.891891,"(9,3)",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.788280,2000-01-03T09:18:00,father,False,Navigating,"(4,3)",0.858425,3.570786,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
36.788440,2000-01-03T09:18:00,mother,False,Navigating,"(8,10)",-1.388392,8.249755,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.788520,2000-01-03T09:18:00,older_sister,False,Navigating,"(4,7)",-2.785092,5.392546,"(4,7)",0.000000,"","","empty-office-wander:older_sister:3",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True
36.788600,2000-01-03T09:18:00,player,True,Navigating,"(9,3)",5.166179,5.861356,"(9,3)",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.904400,2000-01-03T09:18:00,father,False,Navigating,"(4,3)",0.962775,3.518611,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
36.904540,2000-01-03T09:18:00,mother,False,Navigating,"(8,10)",-1.484641,8.297880,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
36.904630,2000-01-03T09:18:00,older_sister,False,Navigating,"(4,7)",-2.748592,5.374296,"(4,7)",0.000000,"","","empty-office-wander:older_sister:3",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True
36.904710,2000-01-03T09:18:00,player,True,Navigating,"(9,3)",5.212741,5.838075,"(9,3)",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.004570,2000-01-03T09:18:00,father,False,Navigating,"(4,3)",1.052218,3.473890,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
37.004720,2000-01-03T09:18:00,mother,False,Navigating,"(8,10)",-1.551765,8.331442,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.004800,2000-01-03T09:18:00,older_sister,False,Navigating,"(4,7)",-2.722153,5.361076,"(4,7)",0.000000,"","","empty-office-wander:older_sister:3",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True
37.004880,2000-01-03T09:18:00,player,True,Navigating,"(9,3)",5.244816,5.822037,"(9,3)",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.120550,2000-01-03T09:18:00,father,False,Navigating,"(4,3)",1.156568,3.421715,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
37.120700,2000-01-03T09:18:00,mother,False,Navigating,"(8,10)",-1.612292,8.361705,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.120780,2000-01-03T09:18:00,older_sister,False,Navigating,"(4,7)",-2.694760,5.347380,"(4,7)",0.000000,"","","empty-office-wander:older_sister:3",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True
37.120860,2000-01-03T09:18:00,player,True,Navigating,"(9,3)",5.276303,5.806293,"(9,3)",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.224820,2000-01-03T09:19:00,father,False,Navigating,"(4,3)",1.247203,3.376397,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
37.224980,2000-01-03T09:19:00,mother,False,Navigating,"(8,10)",-1.653055,8.382086,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.225070,2000-01-03T09:19:00,older_sister,False,Navigating,"(4,7)",-2.692313,5.346157,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.225150,2000-01-03T09:19:00,player,True,Navigating,"(9,3)",5.300383,5.794253,"(9,3)",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.341420,2000-01-03T09:19:00,father,False,Navigating,"(4,2)",1.351553,3.324222,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
37.341580,2000-01-03T09:19:00,mother,False,Navigating,"(8,10)",-1.690740,8.400928,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.341690,2000-01-03T09:19:00,older_sister,False,Navigating,"(4,7)",-2.790843,5.395422,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.341790,2000-01-03T09:19:00,player,True,Idle,"(9,3)",5.333333,5.777778,"",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.457650,2000-01-03T09:19:00,father,False,Navigating,"(4,2)",1.455904,3.272047,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
37.457800,2000-01-03T09:19:00,mother,False,Navigating,"(8,10)",-1.722008,8.416561,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.457890,2000-01-03T09:19:00,older_sister,False,Navigating,"(4,7)",-2.895193,5.447596,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.457960,2000-01-03T09:19:00,player,True,Idle,"(9,3)",5.333333,5.777778,"",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.582570,2000-01-03T09:19:00,father,False,Navigating,"(4,2)",1.500629,3.249684,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
37.582840,2000-01-03T09:19:00,mother,False,Navigating,"(8,10)",-1.734111,8.422612,"(8,10)",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.582950,2000-01-03T09:19:00,older_sister,False,Navigating,"(4,7)",-2.939919,5.469959,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.583050,2000-01-03T09:19:00,player,True,Idle,"(9,3)",5.333333,5.777778,"",0.000000,"","","empty-office-wander:player:8",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.693250,2000-01-03T09:19:00,father,False,Navigating,"(4,2)",1.666628,3.166685,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
37.693410,2000-01-03T09:19:00,mother,False,Idle,"(8,10)",-1.777778,8.444445,"",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.693490,2000-01-03T09:19:00,older_sister,False,Navigating,"(4,7)",-3.105917,5.552957,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.693570,2000-01-03T09:19:00,player,True,Navigating,"(9,3)",5.297556,5.759890,"(8,3)",0.000000,"","","empty-office-wander:player:9",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
37.793270,2000-01-03T09:19:00,father,False,Navigating,"(4,2)",1.756071,3.121964,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
37.793510,2000-01-03T09:19:00,mother,False,Idle,"(8,10)",-1.777778,8.444445,"",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.793590,2000-01-03T09:19:00,older_sister,False,Navigating,"(4,8)",-3.195360,5.597678,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.793670,2000-01-03T09:19:00,player,True,Navigating,"(9,3)",5.210349,5.716287,"(8,3)",0.000000,"","","empty-office-wander:player:9",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
37.893400,2000-01-03T09:19:00,father,False,Navigating,"(4,2)",1.845514,3.077242,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
37.893590,2000-01-03T09:19:00,mother,False,Idle,"(8,10)",-1.777778,8.444445,"",0.000000,"","","empty-office-wander:mother:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.893700,2000-01-03T09:19:00,older_sister,False,Navigating,"(4,8)",-3.284803,5.642398,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.893800,2000-01-03T09:19:00,player,True,Navigating,"(9,3)",5.120906,5.671566,"(8,3)",0.000000,"","","empty-office-wander:player:9",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
37.994920,2000-01-03T09:19:00,father,False,Navigating,"(4,2)",1.934957,3.032521,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
37.995070,2000-01-03T09:19:00,mother,False,Navigating,"(8,10)",-1.768833,8.448916,"(10,8)",0.000000,"","","empty-office-wander:mother:7",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,5,,None,None,True
37.995150,2000-01-03T09:19:00,older_sister,False,Navigating,"(4,8)",-3.374246,5.687119,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
37.995220,2000-01-03T09:19:00,player,True,Navigating,"(9,3)",5.031463,5.626844,"(8,3)",0.000000,"","","empty-office-wander:player:9",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
38.112520,2000-01-03T09:19:00,father,False,Navigating,"(4,2)",2.039307,2.980346,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
38.112660,2000-01-03T09:19:00,mother,False,Navigating,"(8,10)",-1.684608,8.491031,"(10,8)",0.000000,"","","empty-office-wander:mother:7",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,5,,None,None,True
38.112750,2000-01-03T09:19:00,older_sister,False,Navigating,"(4,8)",-3.478596,5.739294,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
38.112830,2000-01-03T09:19:00,player,True,Navigating,"(9,3)",4.927113,5.574670,"(8,3)",0.000000,"","","empty-office-wander:player:9",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
38.228150,2000-01-03T09:20:00,father,False,Navigating,"(4,2)",2.143658,2.928171,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
38.228340,2000-01-03T09:20:00,mother,False,Navigating,"(8,10)",-1.580257,8.543208,"(10,8)",0.000000,"","","empty-office-wander:mother:7",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,5,,None,None,True
38.228450,2000-01-03T09:20:00,older_sister,False,Navigating,"(4,8)",-3.582947,5.791469,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
38.228550,2000-01-03T09:20:00,player,True,Navigating,"(8,3)",4.823069,5.522648,"(8,3)",0.000000,"","","empty-office-wander:player:9",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
38.343830,2000-01-03T09:20:00,father,False,Navigating,"(4,1)",2.248007,2.875996,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
38.343990,2000-01-03T09:20:00,mother,False,Navigating,"(8,10)",-1.475907,8.595385,"(10,8)",0.000000,"","","empty-office-wander:mother:7",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,5,,None,None,True
38.344070,2000-01-03T09:20:00,older_sister,False,Navigating,"(4,8)",-3.687296,5.843644,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
38.344170,2000-01-03T09:20:00,player,True,Navigating,"(8,3)",4.728546,5.475387,"(8,3)",0.000000,"","","empty-office-wander:player:9",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
38.443850,2000-01-03T09:20:00,father,False,Navigating,"(4,1)",2.337451,2.831275,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
38.443990,2000-01-03T09:20:00,mother,False,Navigating,"(8,10)",-1.386464,8.640108,"(10,8)",0.000000,"","","empty-office-wander:mother:7",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,5,,None,None,True
38.444080,2000-01-03T09:20:00,older_sister,False,Navigating,"(4,8)",-3.776740,5.888366,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
38.444150,2000-01-03T09:20:00,player,True,Navigating,"(8,3)",4.663278,5.442751,"(8,3)",0.000000,"","","empty-office-wander:player:9",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
38.559650,2000-01-03T09:20:00,father,False,Navigating,"(4,1)",2.441801,2.779099,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
38.559860,2000-01-03T09:20:00,mother,False,Navigating,"(9,10)",-1.282114,8.692286,"(10,8)",0.000000,"","","empty-office-wander:mother:7",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,5,,None,None,True
38.559950,2000-01-03T09:20:00,older_sister,False,Navigating,"(4,8)",-3.881089,5.940540,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
38.560020,2000-01-03T09:20:00,player,True,Navigating,"(8,3)",4.604509,5.413367,"(8,3)",0.000000,"","","empty-office-wander:player:9",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
38.675990,2000-01-03T09:20:00,father,False,Navigating,"(4,1)",2.546151,2.726925,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
38.676160,2000-01-03T09:20:00,mother,False,Navigating,"(9,10)",-1.177763,8.744462,"(10,8)",0.000000,"","","empty-office-wander:mother:7",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,5,,None,None,True
38.676270,2000-01-03T09:20:00,older_sister,False,Navigating,"(4,8)",-3.985439,5.992714,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
38.676370,2000-01-03T09:20:00,player,True,Navigating,"(8,3)",4.559523,5.390873,"(8,3)",0.000000,"","","empty-office-wander:player:9",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
38.792760,2000-01-03T09:20:00,father,False,Navigating,"(4,1)",2.666667,2.666667,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,6,,None,None,True
38.792910,2000-01-03T09:20:00,mother,False,Navigating,"(9,10)",-1.073410,8.796638,"(10,8)",0.000000,"","","empty-office-wander:mother:7",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,5,,None,None,True
38.792990,2000-01-03T09:20:00,older_sister,False,Navigating,"(4,9)",-4.089792,6.044891,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
38.793070,2000-01-03T09:20:00,player,True,Navigating,"(8,3)",4.523634,5.372929,"(8,3)",0.000000,"","","empty-office-wander:player:9",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
38.893920,2000-01-03T09:20:00,father,False,Navigating,"(4,1)",2.630889,2.648778,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",5,6,,None,None,True
38.894070,2000-01-03T09:20:00,mother,False,Navigating,"(9,10)",-0.983967,8.841360,"(10,8)",0.000000,"","","empty-office-wander:mother:7",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,5,,None,None,True
38.894150,2000-01-03T09:20:00,older_sister,False,Navigating,"(4,9)",-4.179235,6.089613,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
38.894230,2000-01-03T09:20:00,player,True,Navigating,"(8,3)",4.497530,5.359877,"(8,3)",0.000000,"","","empty-office-wander:player:9",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
39.010410,2000-01-03T09:20:00,father,False,Navigating,"(4,1)",2.528775,2.597721,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",5,6,,None,None,True
39.010550,2000-01-03T09:20:00,mother,False,Navigating,"(9,10)",-0.879617,8.893536,"(10,8)",0.000000,"","","empty-office-wander:mother:7",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,5,,None,None,True
39.010630,2000-01-03T09:20:00,older_sister,False,Navigating,"(4,9)",-4.283585,6.141788,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
39.010710,2000-01-03T09:20:00,player,True,Idle,"(8,3)",4.444445,5.333333,"",0.000000,"","","empty-office-wander:player:9",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
39.126330,2000-01-03T09:20:00,father,False,Navigating,"(4,1)",2.424425,2.545546,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",5,6,,None,None,True
39.126470,2000-01-03T09:20:00,mother,False,Navigating,"(9,10)",-0.775266,8.945709,"(10,8)",0.000000,"","","empty-office-wander:mother:7",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,5,,None,None,True
39.126560,2000-01-03T09:20:00,older_sister,False,Navigating,"(4,9)",-4.387936,6.193963,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
39.126630,2000-01-03T09:20:00,player,True,Idle,"(8,3)",4.444445,5.333333,"",0.000000,"","","empty-office-wander:player:9",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
39.227070,2000-01-03T09:21:00,father,False,Navigating,"(4,1)",2.334982,2.500824,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",5,6,,None,None,True
39.227230,2000-01-03T09:21:00,mother,False,Navigating,"(9,10)",-0.685823,8.990431,"(10,8)",0.000000,"","","empty-office-wander:mother:7",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,5,,None,None,True
39.227310,2000-01-03T09:21:00,older_sister,False,Navigating,"(4,9)",-4.477379,6.238684,"(4,11)",0.000000,"","","empty-office-wander:older_sister:4",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,5,,None,None,True
39.227390,2000-01-03T09:21:00,player,True,Navigating,"(8,3)",4.408668,5.315445,"(7,3)",0.000000,"","","empty-office-wander:player:10",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,2,,None,None,True
39.343720,2000-01-03T09:21:00,father,False,Navigating,"(4,1)",2.230632,2.448649,"(2,1)",0.000000,"","","empty-office-wander:father:6",OpenArea,"","빈 사무실 산책 · 기운 좋음",5,6,,None,None,True
39.343860,2000-01-03T09:21:00,mother,False,Navigating,"(9,10)",-0.581472,9.042605,"(10,8)",0.000000,"","","empty-office-wander:mother:7",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,5,,None,None,True
