seconds,seat,turn,chairTileErrorPx,stemTileErrorPx,monitorAxisError,keyboardAxisError,member,phase,handMidpointError,standingHeight,seatedBlend,workClock,leftHandError,rightHandError,leftKneeDegrees,rightKneeDegrees,frame,ready
87.631950,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.881053,1.857259,0.000000,0.000000,8.676176,9.086560,154.640600,155.404100,4018,True
87.631990,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4018,True
87.632060,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4018,True
87.665250,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4020,True
87.665310,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.881053,1.857259,0.000000,0.000000,8.676176,9.086560,154.640600,155.404100,4020,True
87.665340,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4020,True
87.665360,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4020,True
87.777310,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4021,True
87.777370,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.881053,1.857259,0.000000,0.000000,8.676176,9.086560,154.640600,155.404100,4021,True
87.777400,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4021,True
87.777420,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4021,True
87.814840,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4024,True
87.814910,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.881053,1.857259,0.000000,0.000000,8.676176,9.086560,154.640600,155.404100,4024,True
87.814930,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4024,True
87.814950,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4024,True
87.848180,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4026,True
87.848240,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.881053,1.857259,0.000000,0.000000,8.676176,9.086560,154.640600,155.404100,4026,True
87.848280,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4026,True
87.848300,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4026,True
87.898250,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4029,True
87.898320,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.881053,1.857259,0.000000,0.000000,8.676176,9.086560,154.640600,155.404100,4029,True
87.898350,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4029,True
87.898360,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4029,True
87.948220,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4032,True
87.948290,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.881053,1.857259,0.000000,0.000000,8.676176,9.086560,154.640600,155.404100,4032,True
87.948320,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4032,True
87.948330,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4032,True
87.983010,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4034,True
87.983090,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.881053,1.857259,0.000000,0.000000,8.676176,9.086560,154.640600,155.404100,4034,True
87.983110,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4034,True
87.983140,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4034,True
88.031910,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4037,True
88.031980,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.881053,1.857259,0.000000,0.000000,8.676176,9.086560,154.640600,155.404100,4037,True
88.032010,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4037,True
88.032030,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4037,True
88.067650,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4039,True
88.067720,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.859688,1.857259,0.000000,0.000000,8.719542,9.000583,154.837100,155.099500,4039,True
88.067760,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4039,True
88.067780,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4039,True
88.101010,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4041,True
88.101070,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.836729,1.857259,0.000000,0.000000,8.764619,8.909419,155.548000,154.265800,4041,True
88.101100,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4041,True
88.101130,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4041,True
88.134600,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4043,True
88.134660,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.814649,1.857259,0.000000,0.000000,8.807987,8.821519,156.426300,153.517500,4043,True
88.134680,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4043,True
88.134700,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4043,True
88.184430,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4046,True
88.184490,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.788101,1.857259,0.000000,0.000000,8.852221,8.724103,157.039700,152.589400,4046,True
88.184520,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4046,True
88.184530,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4046,True
