frame,seconds,clock,ready,cash,inventory,seats,pointerCommits,member,phase,away,x,y,destination,pathIndex,pathLength,seat,seatDirection,arrivalCount,workFrames,gaitDistance,displacement,staticViolations,interactionViolations,agentPenetrations,bodies,legacyCharacters,legacyFurniture,bgm,sfx,listenerVolume,outputPeak,errors
46,2.899380,2000-01-03T08:50:00,False,5000000,0,0,-1,father,Idle,False,-7.111111,4.888889,,-1,0,,0,0,0,0.000000,0.000000,0,0,0,0,0,0,0.550000,0.800000,0.000000,0.000000,0
46,2.899471,2000-01-03T08:50:00,False,5000000,0,0,-1,mother,Idle,False,2.666667,7.111111,,-1,0,,0,0,0,0.000000,0.000000,0,0,0,0,0,0,0.550000,0.800000,0.000000,0.000000,0
46,2.899587,2000-01-03T08:50:00,False,5000000,0,0,-1,older_sister,Idle,False,5.333333,6.666667,,-1,0,,0,0,0,0.000000,0.000000,0,0,0,0,0,0,0.550000,0.800000,0.000000,0.000000,0
46,2.899674,2000-01-03T08:50:00,False,5000000,0,0,-1,player,Idle,False,0.000000,2.222222,,-1,0,,0,0,0,0.000000,0.000000,0,0,0,0,0,0,0.550000,0.800000,0.000000,0.000000,0
48,5.289711,2000-01-03T08:50:00,True,5000000,0,0,-1,father,Navigating,False,-7.111111,4.888889,(4:5),1,8,,0,0,0,0.000000,0.000000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
48,5.289976,2000-01-03T08:50:00,True,5000000,0,0,-1,mother,Navigating,False,2.666667,7.111111,(8:11),1,7,,0,0,0,0.000000,0.000000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
48,5.290052,2000-01-03T08:50:00,True,5000000,0,0,-1,older_sister,Navigating,False,5.333333,6.666667,(4:9),1,12,,0,0,0,0.000000,0.000000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
48,5.290131,2000-01-03T08:50:00,True,5000000,0,0,-1,player,Navigating,False,0.000000,2.222222,(8:4),1,9,,0,0,0,0.000000,0.000000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
50,5.444854,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-7.023905,4.932493,(4:5),3,8,,0,0,0,0.097500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
50,5.444942,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,2.579460,7.067508,(8:11),1,7,,0,0,0,0.097500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
50,5.445018,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,5.246127,6.623064,(4:9),2,12,,0,0,0,0.097500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
50,5.445149,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,0.087207,2.265826,(8:4),6,9,,0,0,0,0.097500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
52,5.570614,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-6.880797,5.004047,(4:5),3,8,,0,0,0,0.257500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
52,5.570704,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,2.436352,6.995954,(8:11),1,7,,0,0,0,0.257500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
52,5.570777,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,5.103019,6.551509,(4:9),2,12,,0,0,0,0.257500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
52,5.570853,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,0.230315,2.337380,(8:4),6,9,,0,0,0,0.257500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
54,5.695514,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-6.737689,5.075601,(4:5),3,8,,0,0,0,0.417500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
54,5.695602,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,2.293243,6.924399,(8:11),1,7,,0,0,0,0.417500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
54,5.695675,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,4.959911,6.479955,(4:9),2,12,,0,0,0,0.417500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
54,5.695753,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,0.373423,2.408934,(8:4),5,9,,0,0,0,0.417500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
56,5.827425,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-6.594581,5.147155,(4:5),3,8,,0,0,0,0.577500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
