seconds,clock,member,playerControlled,phase,cell,x,y,destination,stuck,reservationBlocker,movementBlocker,intent,location,interaction,status,pathIndex,pathLength,seat,interactionPhase,termination,staticHere,ready,shopOpen,egressBlocker,egressBlockedAttempts
77.523680,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,False,True,"",0
77.635070,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,False,True,"",0
77.635200,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,False,True,"",0
77.635280,2000-01-03T09:47:00,older_sister,False,Navigating,"(2,8)",-5.333333,4.888889,"(8,3)",0.000000,"","","5:10:micro:1:57:11:meeting-typing:older_sister:4",MeetingRoom,"meeting-type-notes","타이핑 · 기운 좋음 · 체98/스11",1,12,seat_older_sister,Navigating,None,True,False,True,"",0
77.635350,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,False,True,"",0
77.739780,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,False,True,"",0
77.739910,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,False,True,"",0
77.739990,2000-01-03T09:47:00,older_sister,False,Navigating,"(2,8)",-5.333333,4.888889,"(8,3)",0.000000,"","","5:10:micro:1:57:11:meeting-typing:older_sister:4",MeetingRoom,"meeting-type-notes","타이핑 · 기운 좋음 · 체98/스11",1,12,seat_older_sister,Navigating,None,True,False,True,"",0
77.740070,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,False,True,"",0
77.841870,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,False,True,"",0
77.842010,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,False,True,"",0
77.842090,2000-01-03T09:47:00,older_sister,False,Navigating,"(2,8)",-5.333333,4.888889,"(8,3)",0.000000,"","","5:10:micro:1:57:11:meeting-typing:older_sister:4",MeetingRoom,"meeting-type-notes","타이핑 · 기운 좋음 · 체98/스11",1,12,seat_older_sister,Navigating,None,True,False,True,"",0
77.842170,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,False,True,"",0
77.960790,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,False,True,"",0
77.960910,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,False,True,"",0
77.961000,2000-01-03T09:47:00,older_sister,False,Navigating,"(2,8)",-5.333333,4.888889,"(8,3)",0.000000,"","","5:10:micro:1:57:11:meeting-typing:older_sister:4",MeetingRoom,"meeting-type-notes","타이핑 · 기운 좋음 · 체98/스11",1,12,seat_older_sister,Navigating,None,True,False,True,"",0
77.961070,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,False,True,"",0
78.078480,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,False,True,"",0
78.078610,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,False,True,"",0
78.078700,2000-01-03T09:47:00,older_sister,False,Navigating,"(2,8)",-5.333333,4.888889,"(8,3)",0.000000,"","","5:10:micro:1:57:11:meeting-typing:older_sister:4",MeetingRoom,"meeting-type-notes","타이핑 · 기운 좋음 · 체98/스11",1,12,seat_older_sister,Navigating,None,True,False,True,"",0
78.078770,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,False,True,"",0
78.180350,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,False,True,"",0
78.180480,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,False,True,"",0
78.180560,2000-01-03T09:47:00,older_sister,False,Navigating,"(2,8)",-5.333333,4.888889,"(8,3)",0.000000,"","","5:10:micro:1:57:11:meeting-typing:older_sister:4",MeetingRoom,"meeting-type-notes","타이핑 · 기운 좋음 · 체98/스11",1,12,seat_older_sister,Navigating,None,True,False,True,"",0
78.180640,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,False,True,"",0
80.278740,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,True,True,"",0
80.278840,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,True,True,"",0
80.278920,2000-01-03T09:47:00,older_sister,False,Navigating,"(2,8)",-5.333333,4.888889,"(8,3)",0.000000,"","","5:10:micro:1:57:11:meeting-typing:older_sister:4",MeetingRoom,"meeting-type-notes","타이핑 · 기운 좋음 · 체98/스11",1,12,seat_older_sister,Navigating,None,True,True,True,"",0
80.278990,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,True,True,"",0
80.466270,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,True,True,"",0
80.466380,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,True,True,"",0
80.466450,2000-01-03T09:47:00,older_sister,False,Navigating,"(2,8)",-5.333333,4.888889,"(8,3)",0.000000,"","","5:10:micro:1:57:11:meeting-typing:older_sister:4",MeetingRoom,"meeting-type-notes","타이핑 · 기운 좋음 · 체98/스11",1,12,seat_older_sister,Navigating,None,True,True,True,"",0
80.466530,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,True,True,"",0
80.571020,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,True,True,"",0
80.571130,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,True,True,"",0
80.571210,2000-01-03T09:47:00,older_sister,False,Navigating,"(2,8)",-5.333333,4.888889,"(8,3)",0.000000,"","","5:10:micro:1:57:11:meeting-typing:older_sister:4",MeetingRoom,"meeting-type-notes","타이핑 · 기운 좋음 · 체98/스11",1,12,seat_older_sister,Navigating,None,True,True,True,"",0
80.571280,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,True,True,"",0
