seconds,seat,turn,chairTileErrorPx,stemTileErrorPx,monitorAxisError,keyboardAxisError,member,phase,handMidpointError,standingHeight,seatedBlend,workClock,leftHandError,rightHandError,leftKneeDegrees,rightKneeDegrees,frame,ready
87.670810,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4289,True
87.720290,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4292,True
87.720360,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.454701,1.857259,0.000000,0.000000,8.340093,8.569621,156.964100,156.836100,4292,True
87.720390,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4292,True
87.720410,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4292,True
87.753670,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4294,True
87.753730,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.436990,1.857259,0.000000,0.000000,8.326244,8.548011,156.425500,156.122400,4294,True
87.753750,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4294,True
87.753780,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4294,True
87.803990,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4297,True
87.804050,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.410190,1.857259,0.000000,0.000000,8.320578,8.499969,153.014700,154.476500,4297,True
87.804080,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4297,True
87.804100,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4297,True
87.853710,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4300,True
87.853790,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.362404,1.857259,0.000000,0.000000,8.304302,8.420590,133.107800,154.893600,4300,True
87.853810,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4300,True
87.853840,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4300,True
87.887260,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4302,True
87.887320,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.322188,1.857259,0.000000,0.000000,8.292126,8.352300,118.965100,154.996600,4302,True
87.887350,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4302,True
87.887370,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4302,True
87.936710,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4305,True
87.936780,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.256968,1.857259,0.000000,0.000000,8.268682,8.245297,112.728400,155.205300,4305,True
87.936810,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4305,True
87.936830,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4305,True
87.970170,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4307,True
87.970240,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.216927,1.857259,0.000000,0.000000,8.255643,8.178307,120.359800,155.663500,4307,True
87.970270,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4307,True
87.970280,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4307,True
88.003620,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4309,True
88.003740,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.177117,1.857259,0.000000,0.000000,8.239401,8.115038,135.525000,156.138000,4309,True
88.003780,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4309,True
88.003790,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4309,True
88.053310,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4312,True
88.053390,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.128188,1.857259,0.000000,0.000000,8.215751,8.041036,155.086100,154.785400,4312,True
88.053410,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4312,True
88.053440,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4312,True
88.103330,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4315,True
88.103410,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.094300,1.857259,0.000000,0.000000,8.196486,7.992643,157.060800,153.090600,4315,True
88.103430,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4315,True
88.103450,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4315,True
88.153940,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4318,True
88.154010,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.068344,1.857259,0.000000,0.000000,8.169191,7.968028,155.533400,151.776100,4318,True
88.154040,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4318,True
88.154050,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4318,True
88.203320,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4321,True
88.203380,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.050058,1.857259,0.000000,0.000000,8.136903,7.963599,153.765200,147.000400,4321,True
88.203410,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4321,True
88.203430,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4321,True
88.237350,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4323,True
88.237410,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.039620,1.857259,0.000000,0.000000,8.108461,7.971012,154.584700,136.270800,4323,True
88.237440,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4323,True
88.237460,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4323,True
88.286540,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4326,True
88.286610,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,8.003673,1.857259,0.000000,0.000000,8.038750,7.968643,156.609900,116.212600,4326,True
88.286640,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,none,none,,,,,,,,,4326,True
88.286660,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4326,True
88.320200,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4328,True
88.320260,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,7.977830,1.857259,0.000000,0.000000,7.987543,7.968121,157.501700,110.466300,4328,True
88.320300,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,5.177519,1.775838,0.000000,0.000000,5.377783,5.006316,160.235500,161.342300,4328,True
88.320320,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4328,True
88.355150,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4330,True
88.355210,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,7.950767,1.857259,0.000000,0.000000,7.933438,7.968120,158.183500,113.901100,4330,True
88.355280,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,5.185106,1.775838,0.000000,0.000000,5.338019,5.061965,160.467200,161.055200,4330,True
88.355310,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4330,True
88.388540,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4332,True
88.388610,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,7.921820,1.857259,0.000000,0.000000,7.875141,7.968606,158.532900,125.269600,4332,True
88.388640,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,5.191370,1.775838,0.000000,0.000000,5.298497,5.113643,161.237800,160.239700,4332,True
88.388660,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4332,True
