seconds,clock,member,playerControlled,phase,cell,x,y,destination,stuck,reservationBlocker,movementBlocker,intent,location,interaction,status,pathIndex,pathLength,seat,interactionPhase,termination,staticHere,ready,shopOpen,egressBlocker,egressBlockedAttempts
5.273347,2000-01-03T08:50:00,player,True,Navigating,"(2,2)",0.022897,2.233671,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,9,,None,None,True,True,False,"",0
5.396022,2000-01-03T08:50:00,father,False,Navigating,"(1,9)",-6.952351,4.968270,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
5.396142,2000-01-03T08:50:00,mother,False,Navigating,"(9,6)",2.507906,7.031731,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,7,,None,None,True,True,False,"",0
5.396223,2000-01-03T08:50:00,older_sister,False,Navigating,"(10,4)",5.174573,6.587286,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,12,,None,None,True,True,False,"",0
5.396296,2000-01-03T08:50:00,player,True,Navigating,"(2,2)",0.158761,2.301603,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,9,,None,None,True,True,False,"",0
5.511513,2000-01-03T08:50:00,father,False,Navigating,"(1,9)",-6.809243,5.039824,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
5.511631,2000-01-03T08:50:00,mother,False,Navigating,"(9,6)",2.364798,6.960176,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,7,,None,None,True,True,False,"",0
5.511712,2000-01-03T08:50:00,older_sister,False,Navigating,"(10,4)",5.031465,6.515732,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,12,,None,None,True,True,False,"",0
5.511785,2000-01-03T08:50:00,player,True,Navigating,"(2,2)",0.301869,2.373157,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,9,,None,None,True,True,False,"",0
5.634463,2000-01-03T08:50:00,father,False,Navigating,"(2,9)",-6.666135,5.111378,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
5.634600,2000-01-03T08:50:00,mother,False,Navigating,"(8,6)",2.221689,6.888622,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,7,,None,None,True,True,False,"",0
5.634778,2000-01-03T08:50:00,older_sister,False,Navigating,"(9,4)",4.888357,6.444178,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,12,,None,None,True,True,False,"",0
5.634873,2000-01-03T08:50:00,player,True,Navigating,"(3,2)",0.444978,2.444711,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",5,9,,None,None,True,True,False,"",0
5.754393,2000-01-03T08:50:00,father,False,Navigating,"(2,9)",-6.523026,5.182932,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
5.754512,2000-01-03T08:50:00,mother,False,Navigating,"(8,6)",2.078581,6.817068,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,7,,None,None,True,True,False,"",0
5.754593,2000-01-03T08:50:00,older_sister,False,Navigating,"(9,4)",4.745248,6.372624,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,12,,None,None,True,True,False,"",0
5.754665,2000-01-03T08:50:00,player,True,Navigating,"(3,2)",0.588086,2.516265,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",5,9,,None,None,True,True,False,"",0
5.871019,2000-01-03T08:50:00,father,False,Navigating,"(2,9)",-6.379918,5.254487,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
5.871137,2000-01-03T08:50:00,mother,False,Navigating,"(8,6)",1.935472,6.745514,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,7,,None,None,True,True,False,"",0
5.871229,2000-01-03T08:50:00,older_sister,False,Navigating,"(9,4)",4.602139,6.301070,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,12,,None,None,True,True,False,"",0
